3840 6 52538323 6 127023164 31 || 2 2 m64016_190404_191032/110167315/ccs
3841 6 52930852 6 131142034 29 || 1 2 m64016_190404_191032/121571917/ccs
3842 6 52935024 6 133846723 67 || 2 1 m64016_190404_191032/133172022/ccs
3843 6 53029954 6 133810531 17 || 1 2 m64016_190308_203402/88279841/ccs
3844 6 53743003 6 85245223 27 || 1 2 m64016_190404_191032/131598360/ccs
3845 6 53747234 6 70265045 24 || 2 2 m64016_190404_191032/110364480/ccs
3846 6 54033463 6 133160913 13 || 1 2 m64016_190311_190934/119473903/ccs
3847 6 54123810 6 76211844 22 || 2 1 m64016_190404_191032/117768270/ccs
3848 6 54218000 6 171007064 26 || 1 2 m64016_190308_203402/56362698/ccs
3849 6 54239572 6 161172424 29 || 2 2 m64016_190404_191032/117836500/ccs
3850 6 54310761 6 75910461 19 || 1 1 m64016_190404_191032/153356222/ccs
3851 6 54319331 6 160952617 28 || 2 2 m64016_190308_203402/111411489/ccs
3852 6 54600532 6 148829433 25 || 1 1 m64016_190404_191032/41419242/ccs
3853 6 54608721 6 103498567 26 || 2 2 m64016_190404_191032/173672860/ccs
3854 6 54845225 6 43142111 23 || 1 1 m64016_190404_191032/142871224/ccs
3855 6 54848650 6 118529903 26 || 2 2 m64016_190404_191032/125438049/ccs
3856 6 55057423 6 148833449 22 || 1 2 m64016_190404_191032/117113981/ccs
3857 6 55064129 6 121144223 24 || 2 2 m64016_190404_191032/44040567/ccs
3858 6 55224847 6 72921008 19 || 1 1 m64016_190404_191032/139003813/ccs
3859 6 55227134 6 129537424 30 || 2 1 m64016_190308_203402/56100967/ccs
3860 6 55268415 6 23764625 35 || 1 2 m64016_190404_191032/107676391/ccs
3861 6 55268918 6 98518272 32 || 2 2 m64016_190404_191032/135856202/ccs
3862 6 55317115 6 88125962 24 || 1 1 m64016_190404_191032/160499444/ccs
3863 6 55359014 6 121636986 27 || 2 2 m64016_190308_203402/60490786/ccs
3864 6 55395299 6 134774935 29 || 1 2 m64016_190404_191032/31065209/ccs
3865 6 55399488 6 29130802 18 || 2 1 m64016_190404_191032/112854055/ccs
3866 6 55487426 6 51582078 20 || 1 1 m64016_190404_191032/155714207/ccs
3867 6 55489669 6 68154265 13 || 2 2 m64016_190404_191032/26871487/ccs
3868 6 55489682 6 68154265 5 || 2 2 m64016_190404_191032/19923613/ccs
3869 6 55732736 6 104240214 24 || 1 1 m64016_190404_191032/59967204/ccs
3870 6 55737438 6 42889072 31 || 2 1 m64016_190404_191032/156371274/ccs
3871 6 55782563 6 145524447 31 || 1 1 m64016_190308_203402/56297429/ccs
3872 6 55791188 6 127016136 35 || 2 1 m64016_190404_191032/120522827/ccs
3873 6 55938737 6 82945109 23 || 1 1 m64016_190404_191032/108004261/ccs
3874 6 55939386 6 9208956 7 || 2 1 m64016_190404_191032/124650998/ccs
3875 6 56238189 6 163900372 21 || 1 1 m64016_190308_203402/56361151/ccs
3876 6 56485722 6 68018620 19 || 2 2 m64016_190404_191032/121440160/ccs
3877 6 56891150 6 137406007 28 || 1 2 m64016_190404_191032/124323014/ccs
3878 6 56893760 6 24838218 24 || 2 1 m64016_190404_191032/13764037/ccs
3879 6 57000499 6 65840275 20 || 1 2 m64016_190404_191032/2688064/ccs
3880 6 57002536 6 163886759 21 || 2 2 m64016_190404_191032/3213585/ccs
3881 6 57374768 6 93437343 18 || 1 2 m64016_190404_191032/142477736/ccs
3882 6 57439018 6 83606173 36 || 1 2 m64016_190404_191032/163840136/ccs
3883 6 57447398 6 63077279 19 || 2 2 m64016_190308_203402/69470638/ccs
3884 6 57603910 6 70865513 26 || 1 1 m64016_190404_191032/122881016/ccs
3885 6 57611110 6 70778767 29 || 2 1 m64016_190308_203402/55904083/ccs
3886 6 57726247 6 83663655 26 || 1 1 m64016_190404_191032/48956275/ccs
3887 6 58013018 6 69499818 21 || 2 2 m64016_190404_191032/132711433/ccs
3888 6 58188074 6 67072694 29 || 1 1 m64016_190404_191032/118424310/ccs
3889 6 58190509 6 94774722 24 || 2 2 m64016_190404_191032/12124850/ccs
3890 6 58249896 6 76713667 27 || 1 2 m64016_190404_191032/44370039/ccs
3891 6 58254032 6 50252059 23 || 2 1 m64016_190404_191032/152767192/ccs
3892 6 58289279 6 162370993 2 || 2 1 m64016_190314_073847/27723068/ccs
3893 6 58292269 6 80934637 12 || 2 2 m64016_190323_112329/122686068/ccs
3894 6 58294161 6 80934637 7 || 1 2 m64016_190404_191032/122093621/ccs
3895 6 58297218 6 80934637 6 || 1 2 m64016_190404_191032/87820613/ccs
3896 6 58298221 6 47701437 6 || 1 1 m64016_190308_203402/120325547/ccs
3897 6 58300275 6 80934637 7 || 1 2 m64016_190404_191032/177538607/ccs
3898 6 58370563 6 9202965 4 || 2 2 m64016_190311_190934/83493026/ccs
3899 6 58373622 6 9202965 5 || 2 2 m64016_190313_012414/3278084/ccs
3900 6 58374592 6 135098528 3 || 2 1 m64016_190323_112329/3670384/ccs
3901 6 58380592 6 69362697 6 || 1 1 m64016_190404_191032/23792082/ccs
3902 6 58381265 6 101751403 3 || 1 1 m64016_190404_191032/94503030/ccs
3903 6 61121258 6 129667984 28 || 1 2 m64016_190404_191032/169477629/ccs
3904 6 61268326 6 85896031 17 || 1 2 m64016_190404_191032/122093836/ccs
3905 6 61274296 6 63586715 27 || 2 1 m64016_190404_191032/121570272/ccs
3906 6 61327986 6 153913975 2 || 1 2 m64016_190311_190934/113641098/ccs
3907 6 61420401 6 95499836 21 || 2 1 m64016_190404_191032/165152749/ccs
3908 6 61429684 6 63414497 17 || 1 2 m64016_190404_191032/30344338/ccs
3909 6 61432272 6 62010309 32 || 2 1 m64016_190404_191032/1443568/ccs
3910 6 61595997 6 93437343 11 || 1 2 m64016_190404_191032/12781789/ccs
3911 6 61600629 6 45173695 25 || 2 2 m64016_190404_191032/122947716/ccs
3912 6 61606931 6 103613574 16 || 1 2 m64016_190404_191032/125831606/ccs
3913 6 61661004 6 67080829 35 || 2 2 m64016_190404_191032/115280572/ccs
3914 6 61709189 6 37746188 31 || 1 1 m64016_190404_191032/120259337/ccs
3915 6 61711570 6 98747667 24 || 2 1 m64016_190404_191032/24249652/ccs
3916 6 61737741 6 23106438 23 || 1 2 m64016_190404_191032/157876719/ccs
3917 6 61741946 6 82494464 21 || 2 2 m64016_190404_191032/143001514/ccs
3918 6 61778273 6 163142828 21 || 1 2 m64016_190404_191032/123797916/ccs
3919 6 61788236 6 70426036 23 || 2 2 m64016_190404_191032/147260085/ccs
3920 6 61816026 6 50131583 10 || 1 1 m64016_190404_191032/64293089/ccs
3921 6 61822593 6 12558800 30 || 2 2 m64016_190404_191032/29755816/ccs
3922 6 61900105 6 46918410 23 || 1 2 m64016_190308_203402/58263228/ccs
3923 6 61906648 6 71280422 31 || 2 1 m64016_190404_191032/148572287/ccs
3924 6 62010309 6 61432272 32 || 1 2 m64016_190404_191032/1443568/ccs
3925 6 62014389 6 94363257 30 || 2 1 m64016_190404_191032/8587132/ccs
3926 6 62044516 6 69015532 24 || 1 1 m64016_190404_191032/115934661/ccs
3927 6 62050227 6 120929331 11 || 2 2 m64016_190311_190934/157222138/ccs
3928 6 62142251 6 145850633 30 || 1 2 m64016_190404_191032/136317286/ccs
3929 6 62344619 6 136619093 13 || 2 2 m64016_190404_191032/123472042/ccs
3930 6 62516982 6 125585367 18 || 1 2 m64016_190404_191032/12781156/ccs
3931 6 62522305 6 125032643 19 || 2 1 m64016_190404_191032/139330911/ccs
3932 6 62604108 6 95834761 20 || 1 2 m64016_190404_191032/51249423/ccs
3933 6 62664975 6 125040983 24 || 2 2 m64016_190404_191032/148048334/ccs
3934 6 62671104 6 125040983 8 || 1 2 m64016_190404_191032/117966279/ccs
3935 6 62675830 6 50808384 16 || 2 2 m64016_190404_191032/144509043/ccs
3936 6 62753947 6 167215548 28 || 1 2 m64016_190404_191032/14221856/ccs
3937 6 62755436 6 120296823 16 || 2 2 m64016_190404_191032/118424042/ccs
3938 6 62837867 6 134022804 21 || 1 2 m64016_190404_191032/135069814/ccs
3939 6 63030878 6 35184498 28 || 2 2 m64016_190404_191032/137626784/ccs
3940 6 63073102 6 80692048 29 || 1 2 m64016_190404_191032/161351579/ccs
3941 6 63077279 6 57447398 22 || 2 2 m64016_190308_203402/69470638/ccs
3942 6 63164692 6 68273650 22 || 1 2 m64016_190404_191032/42337046/ccs
3943 6 63166254 6 96449338 22 || 2 2 m64016_190404_191032/75631272/ccs
3944 6 63185347 6 77439890 23 || 1 2 m64016_190404_191032/44892956/ccs
3945 6 63187359 6 84894561 31 || 2 1 m64016_190404_191032/23135163/ccs
3946 6 63205992 6 129183946 25 || 1 2 m64016_190404_191032/173607049/ccs
3947 6 63283565 6 96780775 16 || 2 1 m64016_190308_203402/67306425/ccs
3948 6 63409760 6 97401879 19 || 1 1 m64016_190311_190934/113380120/ccs
3949 6 63414497 6 61429684 17 || 2 1 m64016_190404_191032/30344338/ccs
3950 6 63569546 6 83565191 22 || 1 1 m64016_190308_203402/57869682/ccs
3951 6 63575699 6 74968039 26 || 2 2 m64016_190404_191032/142083984/ccs
3952 6 63586715 6 61274296 27 || 1 2 m64016_190404_191032/121570272/ccs
3953 6 63592532 6 128338718 19 || 2 1 m64016_190404_191032/172754344/ccs
3954 6 63639278 6 45101734 23 || 1 2 m64016_190404_191032/120194658/ccs
3955 6 63647044 6 97975384 31 || 2 2 m64016_190404_191032/44239048/ccs
3956 6 63814836 6 99552942 23 || 1 1 m64016_190308_203402/89981172/ccs
3957 6 63819693 6 78594475 23 || 2 1 m64016_190404_191032/115344005/ccs
3958 6 63883010 6 5603650 16 || 1 2 m64016_190308_203402/130157381/ccs
3959 6 64083022 6 99568280 30 || 2 1 m64016_190323_112329/22153158/ccs
3960 6 64114531 6 68363334 21 || 1 1 m64016_190404_191032/135202539/ccs
3961 6 64298755 6 123332505 26 || 2 2 m64016_190404_191032/126223676/ccs
3962 6 64346035 6 104581797 28 || 1 1 m64016_190404_191032/169871541/ccs
3963 6 64354570 6 124860245 26 || 2 1 m64016_190404_191032/34669471/ccs
3964 6 64376710 6 152361158 25 || 1 2 m64016_190404_191032/159124263/ccs
3965 6 64378634 6 23772976 21 || 2 1 m64016_190404_191032/116261407/ccs
3966 6 64653744 6 4806778 20 || 1 2 m64016_190308_203402/66127146/ccs
3967 6 65389295 6 107616035 22 || 2 1 m64016_190404_191032/156042308/ccs
3968 6 65471582 6 105640346 20 || 1 2 m64016_190308_203402/59180190/ccs
3969 6 65478010 6 50767588 31 || 2 1 m64016_190404_191032/113707743/ccs
3970 6 65519284 6 24518281 20 || 1 2 m64016_190404_191032/58590741/ccs
3971 6 65527244 6 94738985 26 || 2 1 m64016_190308_203402/8980213/ccs
3972 6 65596148 6 98583807 24 || 1 1 m64016_190311_190934/37489482/ccs
3973 6 65598777 6 50255587 10 || 2 2 m64016_190308_203402/130679267/ccs
3974 6 65828052 6 93433417 25 || 1 1 m64016_190404_191032/112329851/ccs
3975 6 65840275 6 57000499 20 || 2 1 m64016_190404_191032/2688064/ccs
3976 6 65855644 6 145297516 19 || 1 2 m64016_190404_191032/11273505/ccs
3977 6 65881726 6 72536251 32 || 2 2 m64016_190404_191032/18809951/ccs
3978 6 65930380 6 113942525 24 || 1 2 m64016_190404_191032/147917477/ccs
3979 6 65936767 6 154786820 25 || 2 2 m64016_190404_191032/108595705/ccs
3980 6 65951611 6 70064772 15 || 1 1 m64016_190404_191032/112526134/ccs
3981 6 65954637 6 78165322 28 || 2 1 m64016_190404_191032/127992675/ccs
3982 6 65975713 6 92928667 29 || 1 2 m64016_190404_191032/110102449/ccs
3983 6 66039778 6 95828345 21 || 2 1 m64016_190404_191032/154862082/ccs
3984 6 66062254 6 149996183 22 || 1 2 m64016_190404_191032/146344472/ccs
3985 6 66066628 6 42292546 22 || 2 1 m64016_190404_191032/143393773/ccs
3986 6 66121645 6 133492496 20 || 1 2 m64016_190404_191032/112134684/ccs
3987 6 66270268 6 38197025 15 || 2 2 m64016_190404_191032/114427090/ccs
3988 6 66513297 6 162448269 19 || 1 1 m64016_190311_190934/121111334/ccs
3989 6 66521325 6 51421437 26 || 2 2 m64016_190404_191032/11601744/ccs
3990 6 66629863 6 95992661 21 || 1 2 m64016_190404_191032/165874147/ccs
3991 6 66632417 6 24000483 30 || 2 2 m64016_190404_191032/179634305/ccs
3992 6 66636991 6 24000483 14 || 1 2 m64016_190404_191032/54003608/ccs
3993 6 66642205 6 81207008 18 || 2 2 m64016_190404_191032/122093765/ccs
3994 6 66658608 6 79668162 33 || 1 2 m64016_190404_191032/116000128/ccs
3995 6 66700574 6 97732275 21 || 2 1 m64016_190404_191032/76285604/ccs
3996 6 66703922 6 97732275 2 || 2 1 m64016_190323_112329/167577232/ccs
3997 6 66717959 6 89312223 28 || 1 2 m64016_190311_190934/104203376/ccs
3998 6 66822768 6 141865830 26 || 2 2 m64016_190404_191032/144901157/ccs
3999 6 66853205 6 6109248 11 || 1 1 m64016_190404_191032/136904841/ccs
4000 6 66859820 6 92508239 25 || 2 1 m64016_190404_191032/130942680/ccs
4001 6 66876070 6 99241998 17 || 1 1 m64016_190404_191032/12452322/ccs
4002 6 66988699 6 151093260 30 || 2 1 m64016_190404_191032/10815682/ccs
4003 6 67072694 6 58188074 29 || 1 1 m64016_190404_191032/118424310/ccs
4004 6 67080829 6 61661004 35 || 2 2 m64016_190404_191032/115280572/ccs
4005 6 67083871 6 75680180 12 || 1 2 m64016_190404_191032/159386295/ccs
4006 6 67088436 6 34215672 16 || 2 1 m64016_190404_191032/26281350/ccs
4007 6 67234567 6 23942590 30 || 1 2 m64016_190308_203402/57868534/ccs
4008 6 67269886 6 98901278 19 || 2 2 m64016_190404_191032/115606919/ccs
4009 6 67489315 6 82271511 5 || 1 2 m64016_190404_191032/44173697/ccs
4010 6 67535258 6 95323459 22 || 1 2 m64016_190404_191032/168296839/ccs
4011 6 67542698 6 16856891 6 || 2 2 m64016_190404_191032/160498662/ccs
4012 6 67699024 6 69390117 20 || 1 2 m64016_190404_191032/128453331/ccs
4013 6 67706468 6 129655060 21 || 2 1 m64016_190404_191032/115738887/ccs
4014 6 67752687 6 98764752 22 || 1 2 m64016_190404_191032/158075176/ccs
4015 6 67761554 6 132887585 22 || 2 2 m64016_190404_191032/76022303/ccs
4016 6 67834993 6 162105950 23 || 1 2 m64016_190404_191032/11273680/ccs
4017 6 67858002 6 49056245 27 || 2 1 m64016_190404_191032/144836739/ccs
4018 6 67926549 6 119157865 23 || 1 2 m64016_190404_191032/126159415/ccs
4019 6 67995063 6 28516806 18 || 2 1 m64016_190404_191032/125962627/ccs
4020 6 68013747 6 105772495 37 || 1 2 m64016_190404_191032/161021991/ccs
4021 6 68018620 6 56485722 19 || 2 2 m64016_190404_191032/121440160/ccs
4022 6 68020384 6 109284634 2 || 1 1 m64016_190311_190934/129042986/ccs
4023 6 68065782 6 29168916 27 || 2 2 m64016_190404_191032/140771585/ccs
4024 6 68145530 6 145193231 22 || 1 2 m64016_190308_203402/59179528/ccs
4025 6 68154265 6 55489669 18 || 2 2 m64016_190404_191032/26871487/ccs
4026 6 68168661 6 110812700 30 || 1 2 m64016_190404_191032/132908100/ccs
4027 6 68273650 6 63164692 22 || 2 1 m64016_190404_191032/42337046/ccs
4028 6 68363334 6 64114531 21 || 1 1 m64016_190404_191032/135202539/ccs
4029 6 68391406 6 132978973 27 || 2 2 m64016_190404_191032/130548006/ccs
4030 6 68513171 6 38353235 20 || 1 2 m64016_190404_191032/109446679/ccs
4031 6 68518341 6 119717812 17 || 2 1 m64016_190404_191032/108724733/ccs
4032 6 68534530 6 93130618 23 || 1 1 m64016_190404_191032/109773038/ccs
4033 6 68544084 6 51360660 27 || 2 2 m64016_190404_191032/137561306/ccs
4034 6 68615136 6 123458194 37 || 1 1 m64016_190404_191032/11929939/ccs
4035 6 68781417 6 78515161 26 || 2 2 m64016_190308_203402/55772134/ccs
4036 6 68825372 6 43284205 21 || 1 2 m64016_190404_191032/15794687/ccs
4037 6 68966486 6 142417737 20 || 2 2 m64016_190404_191032/167315437/ccs
4038 6 69015532 6 62044516 22 || 1 1 m64016_190404_191032/115934661/ccs
4039 6 69019563 6 82148707 4 || 2 2 m64016_190308_203402/63767516/ccs
4040 6 69023362 6 81321965 3 || 1 2 m64016_190313_012414/127075928/ccs
4041 6 69220491 6 71215233 20 || 2 1 m64016_190404_191032/149161776/ccs
4042 6 69294956 6 75678309 24 || 1 1 m64016_190404_191032/108726041/ccs
4043 6 69300120 6 34258227 25 || 2 2 m64016_190311_190934/92930114/ccs
4044 6 69362697 6 58372103 7 || 1 2 m64016_190330_112351/171050861/ccs
4045 6 69390117 6 67699024 20 || 2 1 m64016_190404_191032/128453331/ccs
4046 6 69430939 6 50454803 22 || 1 1 m64016_190404_191032/172688194/ccs
4047 6 69461866 6 9212037 37 || 2 2 m64016_190404_191032/116457925/ccs
4048 6 69498490 6 102302604 24 || 1 2 m64016_190404_191032/12257477/ccs
4049 6 69499818 6 58013018 21 || 2 2 m64016_190404_191032/132711433/ccs
4050 6 69566986 6 143715832 28 || 1 1 m64016_190404_191032/110952935/ccs
4051 6 69570989 6 70384985 28 || 2 1 m64016_190404_191032/11797639/ccs
4052 6 69641897 6 46126577 26 || 1 1 m64016_190404_191032/75366444/ccs
4053 6 69652564 6 146744615 18 || 2 2 m64016_190404_191032/135989622/ccs
4054 6 69723292 6 121873345 24 || 1 2 m64016_190404_191032/111216650/ccs
4055 6 69743315 6 24516892 25 || 2 1 m64016_190404_191032/9569219/ccs
4056 6 69752054 6 24509864 7 || 1 2 m64016_190314_073847/29099932/ccs
4057 6 70064772 6 65951611 15 || 1 1 m64016_190404_191032/112526134/ccs
4058 6 70081348 6 72367937 12 || 2 1 m64016_190404_191032/157614682/ccs
4059 6 70084448 6 72367937 9 || 1 1 m64016_190311_190934/66913166/ccs
4060 6 70091158 6 164144454 21 || 2 1 m64016_190404_191032/161548650/ccs
4061 6 70108653 6 91739785 20 || 1 2 m64016_190404_191032/129826939/ccs
4062 6 70108656 6 93584308 28 || 2 2 m64016_190404_191032/129436322/ccs
4063 6 70127829 6 84551427 26 || 1 1 m64016_190404_191032/147849772/ccs
4064 6 70135309 6 25676211 28 || 2 1 m64016_190404_191032/151914688/ccs
4065 6 70138543 6 25676211 14 || 1 1 m64016_190331_174302/57082822/ccs
4066 6 70144550 6 23999411 27 || 2 1 m64016_190404_191032/117899312/ccs
4067 6 70205415 6 153684326 26 || 1 2 m64016_190404_191032/15860144/ccs
4068 6 70207204 6 25485400 21 || 2 1 m64016_190404_191032/127009289/ccs
4069 6 70223080 6 22685067 26 || 1 1 m64016_190404_191032/144770892/ccs
4070 6 70226695 6 23302126 23 || 2 2 m64016_190404_191032/141492419/ccs
4071 6 70255608 6 118352469 25 || 1 2 m64016_190404_191032/39650261/ccs
4072 6 70265045 6 53747234 24 || 2 2 m64016_190404_191032/110364480/ccs
4073 6 70277756 6 101957893 27 || 1 2 m64016_190404_191032/131533264/ccs
4074 6 70287575 6 78955968 19 || 2 2 m64016_190404_191032/13828471/ccs
4075 6 70384985 6 69570989 28 || 1 2 m64016_190404_191032/11797639/ccs
4076 6 70386799 6 99984560 19 || 2 1 m64016_190404_191032/162792097/ccs
4077 6 70420049 6 129598199 21 || 1 1 m64016_190404_191032/111937144/ccs
4078 6 70426036 6 61788236 23 || 2 2 m64016_190404_191032/147260085/ccs
4079 6 70636479 6 113482451 5 || 1 2 m64016_190313_012414/99224356/ccs
4080 6 70636480 6 113482451 13 || 1 2 m64016_190308_203402/81200686/ccs
4081 6 70636481 6 113482451 9 || 1 2 m64016_190404_191032/163512594/ccs
4082 6 70645407 6 145190350 23 || 2 1 m64016_190404_191032/69731634/ccs
4083 6 70778767 6 57611110 29 || 1 2 m64016_190308_203402/55904083/ccs
4084 6 70781508 6 129266969 21 || 2 1 m64016_190404_191032/119604772/ccs
4085 6 70821279 6 123161035 23 || 1 2 m64016_190404_191032/109840249/ccs
4086 6 70827057 6 102670973 18 || 2 2 m64016_190404_191032/146803277/ccs
4087 6 70865513 6 57603910 26 || 1 1 m64016_190404_191032/122881016/ccs
4088 6 71107556 6 101754636 38 || 2 2 m64016_190404_191032/125895440/ccs
4089 6 71178148 6 105430706 22 || 2 2 m64016_190404_191032/116263467/ccs
4090 6 71215233 6 69220491 20 || 1 2 m64016_190404_191032/149161776/ccs
4091 6 71222520 6 164237757 24 || 2 1 m64016_190404_191032/2162809/ccs
4092 6 71280422 6 61906648 31 || 1 2 m64016_190404_191032/148572287/ccs
4093 6 71285615 6 77231666 20 || 2 2 m64016_190404_191032/156958843/ccs
4094 6 71442756 6 128505343 17 || 1 2 m64016_190404_191032/115344486/ccs
4095 6 71446088 6 50768401 38 || 2 2 m64016_190404_191032/167184840/ccs
4096 6 71607886 6 47668606 29 || 1 1 m64016_190404_191032/177342660/ccs
4097 6 72009128 6 166998966 27 || 1 1 m64016_190404_191032/110101499/ccs
4098 6 72015742 6 104252128 32 || 2 2 m64016_190404_191032/11274026/ccs
4099 6 72179982 6 144854541 20 || 1 2 m64016_190404_191032/164825500/ccs
4100 6 72214836 6 36498234 35 || 2 1 m64016_190308_203402/56690510/ccs
4101 6 72367937 6 70081348 13 || 1 2 m64016_190404_191032/157614682/ccs
4102 6 72377344 6 99898459 25 || 2 1 m64016_190404_191032/115147267/ccs
4103 6 72531940 6 39689068 32 || 1 2 m64016_190404_191032/11993930/ccs
4104 6 72536251 6 65881726 32 || 2 2 m64016_190404_191032/18809951/ccs
4105 6 72547572 6 1565550 23 || 1 1 m64016_190404_191032/95945302/ccs
4106 6 72576667 6 26475054 20 || 2 2 m64016_190404_191032/139133597/ccs
4107 6 72809189 6 85143662 27 || 1 1 m64016_190404_191032/130746761/ccs
4108 6 72816597 6 80403948 23 || 2 2 m64016_190404_191032/38602451/ccs
4109 6 72835267 6 6103869 21 || 1 2 m64016_190404_191032/34670245/ccs
4110 6 72838951 6 103399101 22 || 2 2 m64016_190308_203402/57281116/ccs
4111 6 72849070 6 92837862 20 || 1 2 m64016_190404_191032/166332800/ccs
4112 6 72850632 6 146036325 12 || 2 2 m64016_190308_203402/112920037/ccs
4113 6 72921008 6 55224847 19 || 1 1 m64016_190404_191032/139003813/ccs
4114 6 72972770 6 167558618 8 || 2 2 m64016_190308_203402/115935623/ccs
4115 6 72977157 6 167558618 2 || 1 2 m64016_190323_112329/63374808/ccs
4116 6 73060292 6 109854800 39 || 2 2 m64016_190308_203402/61998830/ccs
4117 6 73108893 6 80205185 34 || 1 1 m64016_190404_191032/126748627/ccs
4118 6 73120106 6 82518183 18 || 2 2 m64016_190404_191032/146342635/ccs
4119 6 73173512 6 82344651 25 || 1 1 m64016_190404_191032/34147000/ccs
4120 6 73236401 6 103706150 26 || 2 1 m64016_190404_191032/147786143/ccs
4121 6 73370023 6 89449403 21 || 1 1 m64016_190404_191032/21825256/ccs
4122 6 73517000 6 136610990 24 || 2 1 m64016_190404_191032/152111566/ccs
4123 6 73643013 6 23696853 29 || 1 1 m64016_190404_191032/119735786/ccs
4124 6 73914739 6 104112724 23 || 2 2 m64016_190404_191032/173867127/ccs
4125 6 73999314 6 51072767 33 || 1 1 m64016_190404_191032/145948807/ccs
4126 6 74195783 6 49726493 11 || 2 2 m64016_190308_203402/11143691/ccs
4127 6 74295353 6 159331012 26 || 1 2 m64016_190311_190934/11339307/ccs
4128 6 74298479 6 26750531 27 || 2 2 m64016_190404_191032/142805408/ccs
4129 6 74963466 6 119448365 28 || 1 1 m64016_190404_191032/113052098/ccs
4130 6 74968039 6 63575699 26 || 2 2 m64016_190404_191032/142083984/ccs
4131 6 75132319 6 159769780 25 || 1 1 m64016_190404_191032/128844888/ccs
4132 6 75563795 6 42312184 16 || 2 2 m64016_190404_191032/157090871/ccs
4133 6 75678309 6 69294956 24 || 1 1 m64016_190404_191032/108726041/ccs
4134 6 75680180 6 67083871 12 || 2 1 m64016_190404_191032/159386295/ccs
4135 6 75692473 6 15464202 33 || 1 2 m64016_190404_191032/123341210/ccs
4136 6 75700341 6 124264098 14 || 2 2 m64016_190404_191032/72025038/ccs
4137 6 75762428 6 89450974 27 || 1 2 m64016_190404_191032/118292814/ccs
4138 6 75768234 6 121349501 18 || 2 2 m64016_190404_191032/25691810/ccs
4139 6 75910461 6 54310761 19 || 1 1 m64016_190404_191032/153356222/ccs
4140 6 75913710 6 26269076 32 || 2 1 m64016_190404_191032/164759930/ccs
4141 6 76211844 6 54123810 22 || 1 2 m64016_190404_191032/117768270/ccs
4142 6 76691792 6 33037468 29 || 2 2 m64016_190404_191032/171180699/ccs
4143 6 76708922 6 88026862 28 || 1 1 m64016_190404_191032/140248361/ccs
4144 6 76713667 6 58249896 27 || 2 1 m64016_190404_191032/44370039/ccs
4145 6 76996225 6 102130136 23 || 1 1 m64016_190308_203402/788273/ccs
4146 6 77005179 6 137163379 31 || 2 1 m64016_190404_191032/137429709/ccs
4147 6 77090705 6 95970512 19 || 1 2 m64016_190308_203402/56100871/ccs
4148 6 77097444 6 49006030 23 || 2 1 m64016_190404_191032/138873645/ccs
4149 6 77228116 6 165790398 24 || 1 2 m64016_190404_191032/26871745/ccs
4150 6 77231666 6 71285615 20 || 2 2 m64016_190404_191032/156958843/ccs
4151 6 77322873 6 153741750 27 || 1 2 m64016_190404_191032/12977607/ccs
4152 6 77325842 6 165029710 21 || 2 2 m64016_190404_191032/45088834/ccs
4153 6 77359950 6 121346897 20 || 1 1 m64016_190404_191032/129238264/ccs
4154 6 77366714 6 50553839 31 || 2 2 m64016_190308_203402/10094602/ccs
4155 6 77369284 6 89464761 15 || 1 1 m64016_190404_191032/27527028/ccs
4156 6 77431317 6 23480066 20 || 2 2 m64016_190404_191032/137299235/ccs
4157 6 77437269 6 120311421 10 || 1 1 m64016_190308_203402/57477827/ccs
4158 6 77439890 6 63185347 23 || 2 1 m64016_190404_191032/44892956/ccs
4159 6 77569562 6 99401322 26 || 1 2 m64016_190404_191032/118162641/ccs
4160 6 77576328 6 57447398 5 || 2 2 m64016_190404_191032/163381258/ccs
4161 6 77995726 6 108805578 20 || 2 1 m64016_190404_191032/136972114/ccs
4162 6 78085709 6 104584283 27 || 1 2 m64016_190404_191032/161482720/ccs
4163 6 78091040 6 91769043 17 || 2 1 m64016_190308_203402/57409587/ccs
4164 6 78110100 6 12556376 24 || 1 1 m64016_190404_191032/14091987/ccs
4165 6 78113760 6 105631956 21 || 2 1 m64016_190404_191032/172557773/ccs
4166 6 78165322 6 65954637 28 || 1 2 m64016_190404_191032/127992675/ccs
4167 6 78166696 6 11428853 17 || 2 1 m64016_190404_191032/130352909/ccs
4168 6 78177204 6 130358515 20 || 1 1 m64016_190404_191032/143327263/ccs
4169 6 78214835 6 21706970 24 || 2 1 m64016_190311_190934/108790874/ccs
4170 6 78379766 6 48859959 15 || 1 1 m64016_190404_191032/115343568/ccs
4171 6 78477541 6 113575909 22 || 1 1 m64016_190404_191032/166529622/ccs
4172 6 78515161 6 68781417 26 || 2 2 m64016_190308_203402/55772134/ccs
4173 6 78594475 6 63819693 23 || 1 2 m64016_190404_191032/115344005/ccs
4174 6 78955968 6 70287575 19 || 2 2 m64016_190404_191032/13828471/ccs
4175 6 79009320 6 99795293 31 || 1 2 m64016_190404_191032/27197675/ccs
4176 6 79360962 6 2612601 22 || 2 1 m64016_190404_191032/63376112/ccs
4177 6 79399155 6 83268987 26 || 1 2 m64016_190404_191032/18678563/ccs
4178 6 79530324 6 146570972 30 || 2 1 m64016_190404_191032/31328210/ccs
4179 6 79567404 6 48364183 29 || 1 2 m64016_190404_191032/108987206/ccs
4180 6 79569298 6 34903305 30 || 2 2 m64016_190404_191032/114885474/ccs
